C.D.S.  -  SIMBAD4 rel 1.5  -  2016.03.12CET22:41:16

Vmag < 6
--------

Number of objects : 5599

 #  	  coord1 (ICRS,J2000/2000)   	Mag B 	Mag V 
----	-----------------------------	------	------
1293	23 58 24.87336 +51 23 19.7011	 6.63 	 4.80 
1294	08 20 38.54055 -77 29 04.1173	 5.517	 4.346
1295	05 27 45.60884 +15 52 26.5814	 5.525	 5.512
1296	04 30 50.09903 -44 57 13.5035	 4.864	 5.053
1297	17 59 05.281 -30 15 10.88    	 5.71 	 5.03 
1298	11 43 31.19259 -62 29 21.8242	 5.83 	 5.03 
1299	07 38 18.20867 -48 36 05.1696	 6.32 	 5.68 
1300	03 30 52.37792 +12 56 12.0365	 5.23 	 4.10 
1301	04 44 07.98222 -18 39 59.7095	 5.557	 5.527
1302	09 53 42.92511 +05 57 30.8645	 7.61 	 5.95 
1303	16 57 06.0 -40 56 00         	     ~	 5.98 
1304	19 40 43.323 -00 37 16.52    	 5.758	 5.656
1305	02 21 56.62767 +00 23 44.4246	 6.971	 5.319
1306	16 25 24.95425 +14 01 59.7711	 4.57 	 4.58 
1307	14 17 59.81955 +35 30 34.2208	 5.862	 4.812
1308	16 30 54.828 +01 59 02.02    	 4.18 	 4.15 
1309	02 38 02.03191 +72 49 05.7127	 6.056	 5.181
1310	03 14 54.09731 +21 02 40.0103	 4.874	 4.880
1311	09 41 47.92711 -55 12 49.5370	 5.87 	 5.98 
1312	04 21 51.80647 +56 30 22.7392	 6.030	 5.920
1313	14 31 16.44137 -67 43 01.9069	 6.859	 5.855
1314	18 27 58.77322 +06 11 38.7771	 5.671	 5.707
1315	18 29 56.73746 -57 31 23.3088	 6.74 	 5.76 
1316	03 46 19.57384 +23 56 54.0812	 4.12 	 4.18 
1317	15 50 48.96622 +04 28 39.8311	 3.859	 3.713
1318	18 57 43.79908 -21 06 23.9613	 4.69 	 3.51 
1319	20 38 31.33888 +21 12 04.2467	 4.80 	 4.82 
1320	16 22 29.21855 +33 42 12.5274	 6.92 	 5.39 
1321	02 18 07.53838 +19 54 04.1862	 5.584	 5.575
1322	07 59 44.15308 -03 40 46.5065	 6.149	 4.942
1323	10 30 59.83742 -13 35 18.4921	 5.54 	 5.58 
1324	17 19 37.10972 +80 08 11.0362	 7.261	 5.731
1325	12 45 38.05214 -60 58 52.7435	 5.740	 4.693
1326	10 04 20.94194 -24 17 07.9429	 5.984	 5.716
1327	15 22 37.37153 +39 34 53.2659	 7.225	 5.559
1328	18 29 19.94439 -80 13 57.7472	 7.147	 5.955
1329	06 58 35.89921 -25 24 50.9661	 5.417	 5.577
1330	15 09 29.91332 -67 05 02.8871	 6.409	 5.772
1331	10 59 13.74134 -33 44 15.3370	 6.058	 5.737
1332	15 35 53.0 -44 57 26         	     ~	 5.0  
1333	14 56 23.04064 +49 37 42.4215	 6.13 	 5.60 
1334	02 12 59.99513 +08 50 48.1584	 5.23 	 4.35 
1335	07 49 01.67437 -24 54 43.9309	 6.034	 5.324
1336	00 47 43.22103 -18 03 40.8188	 7.023	 5.707
1337	08 32 54.97938 +38 00 58.9358	 7.01 	 5.90 
1338	04 26 06.30987 +31 26 20.0800	 6.264	 5.289
1339	05 37 08.84659 +26 55 28.1006	 5.76 	 5.83 
1340	15 38 16.22333 +46 47 51.8913	 6.084	 5.763
1341	08 49 51.49971 -32 46 49.8943	 6.056	 5.204
1342	22 10 37.43183 +11 37 28.3293	 7.414	 5.793
1343	02 36 58.60784 -34 34 40.7128	 6.45 	 5.79 
1344	07 21 17.49985 +45 13 41.5235	 6.056	 5.750
1345	04 33 50.91753 +14 50 39.9232	 4.90 	 4.65 
1346	18 59 23.80202 -12 50 25.8639	 5.478	 5.516
1347	04 43 09.29326 -30 45 56.0069	 7.094	 5.673
1348	12 37 42.27909 -27 08 19.9961	 5.722	 5.416
1349	08 52 48.01800 -38 43 26.7111	 7.367	 5.827
1350	07 53 03.63538 -49 36 46.9530	 4.40 	 4.63 
1351	04 03 09.37966 +05 59 21.4792	 3.943	 3.898
1352	03 41 07.85747 +37 34 48.7107	 5.50 	 5.57 
1353	04 13 33.11 +07 42 57.7      	 5.6  	 5.3  
1354	15 27 33.08436 -64 31 53.4055	 7.421	 5.733
1355	20 13 37.9063 +46 44 28.783  	     ~	 5.2  
1356	07 25 38.09642 -79 05 39.0850	 6.825	 5.535
1357	08 07 32.64882 -24 18 15.5679	 3.24 	 2.81 
1358	03 09 36.74277 +29 04 37.4956	 5.850	 5.749
1359	05 58 53.23652 +12 48 29.7476	 6.593	 5.743
1360	06 09 32.43795 +22 11 24.9576	 7.611	 5.940
1361	04 20 11.51331 +50 55 15.3595	 5.512	 5.546
1362	18 36 37.34380 +33 28 08.5429	 5.312	 5.410
1363	05 21 46.25452 -24 46 22.7417	 5.73 	 5.06 
1364	06 27 04.12624 -58 00 07.6310	 7.125	 5.829
1365	19 50 37.72371 +52 59 16.7901	 6.31 	 5.03 
1366	08 55 11.78218 -54 57 56.7681	 6.155	 5.711
1367	20 38 59.51695 +30 20 03.3579	 6.772	 5.686
1368	04 49 12.84612 +31 26 14.5439	 6.711	 5.577
1369	12 14 02.69745 -45 43 26.0981	 6.74 	 5.31 
1370	20 41 57.07653 -66 45 38.4593	 5.076	 5.137
1371	08 55 12.42970 -18 14 28.2830	 7.105	 5.751
1372	15 58 58.14664 -65 02 15.3066	 5.675	 5.741
1373	17 43 25.79370 -21 40 59.4980	 5.294	 4.873
1374	06 46 32.41522 +08 35 13.7627	 5.76 	 5.92 
1375	13 54 41.07892 +18 23 51.7946	 3.250	 2.680
1376	12 51 17.97637 -60 19 47.2386	 6.10 	 5.72 
1377	08 14 02.92219 -40 20 52.4031	 5.61 	 4.44 
1378	11 38 07.29915 -61 49 35.6209	 5.13 	 5.14 
1379	21 57 55.07353 -54 59 33.2740	 4.68 	 4.40 
1380	23 27 58.09529 +06 22 44.3720	 5.38 	 4.30 
1381	22 23 08.163 -45 55 43.28    	 5.98 	 5.62 
1382	04 25 22.16505 +22 17 37.9375	 4.353	 4.210
1383	18 54 47.12479 +48 51 33.8366	 6.254	 5.846
1384	05 08 43.69957 -04 27 22.3420	 5.526	 5.128
1385	13 00 43.69949 +56 21 58.8102	 5.29 	 4.93 
1386	01 10 39.32311 +68 46 43.0375	 5.303	 5.318
1387	16 50 38.95850 +29 48 23.5394	 7.32 	 5.72 
1388	16 57 58.0 -45 56 36         	 6.14 	 5.9  
1389	06 54 24.66218 -01 07 37.2020	 5.598	 5.449
1390	12 26 35.871 -63 05 56.58    	 1.32 	 1.4  
1391	17 21 43.61570 +39 58 28.7732	 6.200	 5.567
1392	08 34 36.12213 +65 08 42.6138	 5.659	 5.458
1393	02 49 01.48701 -62 48 23.4774	 5.367	 5.263
1394	23 59 29.240 +33 43 26.75    	 6.330	 5.810
1395	23 59 54.97761 -65 34 37.6804	 4.38 	 4.47 
1396	18 36 56.33635 +38 47 01.2802	 0.03 	 0.03 
1397	05 03 05.74725 +21 35 23.8627	 4.781	 4.626
1398	00 10 42.83441 -12 34 47.6361	 6.860	 5.870
1399	01 33 48.28 +30 52 08.8      	 0.76 	 0.64 
1400	14 47 51.71203 -79 02 41.1032	 5.285	 3.825
1401	10 55 17.22190 -60 31 01.2037	 6.986	 5.932
1402	01 53 33.35074 +03 11 15.1498	 5.547	 4.621
1403	10 46 51.21999 -64 23 00.5043	 4.70 	 4.85 
1404	17 37 19.12985 -42 59 52.1808	 2.261	 1.862
1405	20 18 28.65535 +36 59 59.2927	 5.64 	 5.58 
1406	14 19 16.28033 +13 00 15.4792	 5.764	 5.400
1407	21 42 05.66458 +51 11 22.6415	 4.55 	 4.66 
1408	00 48 58.70805 +16 56 26.3132	 5.58 	 5.07 
1409	08 57 55.55917 -48 34 22.4691	 6.939	 5.882
1410	15 39 22.67317 +36 38 08.9396	 4.871	 4.979
1411	01 35 54.75659 +17 26 01.8265	 6.170	 5.930
1412	05 02 22.80486 -31 46 16.8045	 7.110	 5.921
1413	09 46 30.37009 -44 45 18.2197	 5.392	 5.545
1414	00 31 46.35935 +54 31 20.2257	 4.645	 4.732
1415	07 56 18.64859 -60 31 35.1559	 7.322	 5.747
1416	01 02 49.19012 -46 23 50.3182	 6.276	 5.397
1417	16 14 22.36587 -33 00 39.9290	 6.933	 5.924
1418	09 17 27.56922 -74 44 04.5265	 5.851	 5.867
1419	13 39 30.44761 +52 55 16.3533	 5.573	 5.467
1420	01 01 18.27566 -38 54 59.5046	 6.787	 5.594
1421	12 53 21.89463 -60 19 42.5630	 6.05 	 5.77 
1422	06 57 37.10709 +45 05 38.7404	 4.935	 4.900
1423	06 32 27.18470 +32 27 17.6335	 5.989	 5.821
1424	04 57 22.34160 +17 09 13.2546	 6.818	 5.502
1425	07 43 48.46872 -28 57 17.3720	 4.09 	 3.93 
1426	03 44 52.53688 +24 06 48.0112	 3.59 	 3.70 
1427	09 26 22.30886 -01 27 50.6824	 7.340	 5.999
1428	18 24 18.24063 -44 06 36.9181	 5.062	 5.223
1429	16 24 06.18464 -20 02 14.3784	 5.53 	 4.50 
1430	06 20 18.79204 -30 03 48.1202	 2.83 	 3.00 
1431	20 29 53.91117 -18 34 59.4803	 5.984	 5.906
1432	13 39 48.54877 -40 03 06.1502	 6.934	 5.611
1433	19 15 33.05868 +73 21 19.6769	 5.70 	 4.45 
1434	17 23 21.59187 -28 08 34.1959	 6.886	 5.316
1435	06 31 58.310 -58 45 13.80    	 5.573	 5.647
1436	08 20 26.06041 +57 44 35.8075	 6.257	 5.890
1437	11 21 00.40615 -54 29 27.6654	 3.743	 3.90 
1438	02 01 57.437 +70 54 25.43    	 4.751	 4.630
1439	08 20 40.32111 +72 24 26.0376	 7.52 	 5.98 
1440	16 07 36.41532 -12 44 43.4616	 5.763	 5.757
1441	09 12 03.10 -64 51 48.6      	 7.77 	 5.69 
1442	05 35 13.23943 +10 14 24.3203	 5.728	 5.625
1443	10 46 57.47264 -56 45 25.8900	 5.15 	 5.23 
1444	15 37 49.59790 +40 21 12.3635	 6.129	 5.263
1445	04 36 24.19837 +64 15 41.7682	 5.880	 5.910
1446	16 12 16.03911 -28 25 02.3122	 5.68 	 5.67 
1447	06 20 36.23946 -34 08 38.9177	 5.346	 5.525
1448	23 27 07.40016 +42 54 43.2314	 5.733	 5.744
1449	13 25 07.11916 -74 53 16.1478	 6.154	 5.043
1450	20 29 27.56631 +81 05 28.6016	 6.88 	 5.96 
1451	05 23 27.84379 +57 32 39.8326	 5.230	 5.250
1452	18 23 13.62473 -61 29 38.0773	 5.875	 4.379
1453	07 18 04.24926 -43 59 12.4288	 5.743	 5.844
1454	14 39 36.204 -60 50 08.23    	 0.4  	-0.1  
1455	14 16 23.01880 +46 05 17.9005	 4.26 	 4.18 
1456	21 02 09.00594 +56 40 10.6097	 5.76 	 5.83 
1457	00 44 11.40013 -10 36 34.3816	 5.782	 4.775
1458	18 47 01.27397 +18 10 53.4663	 4.49 	 4.36 
1459	02 03 48.171 -00 20 24.92    	 6.794	 5.956
1460	12 56 31.68737 -72 11 06.7590	 7.040	 5.936
1461	19 58 45.42863 +19 29 31.7281	 5.04 	 3.47 
1462	19 55 50.36119 -26 17 58.3215	 5.45 	 4.70 
1463	08 30 28.61113 -32 09 33.4229	 7.151	 5.617
1464	08 38 13.13 +20 26 26.7      	 6.409	 5.832
1465	06 26 25.83570 +56 17 06.3452	 5.76 	 5.54 
1466	01 39 47.53953 -56 11 47.0997	 5.95 	 5.07 
1467	06 39 47.71668 +12 58 57.9630	 6.048	 5.979
1468	06 12 03.27955 +16 07 49.4614	 4.80 	 4.92 
1469	08 22 49.93685 -26 20 53.6053	 6.242	 5.890
1470	23 37 39.55961 -13 03 36.8646	 6.679	 5.668
1471	16 31 13.43102 +22 11 43.6496	 7.426	 5.781
1472	01 30 22.90506 -26 12 28.2602	 7.300	 5.943
1473	07 22 52.06240 +55 16 53.0352	 5.69 	 5.78 
1474	16 31 08.36732 -16 36 45.8306	 5.19 	 4.27 
1475	01 49 15.54296 +47 53 48.9227	 6.11 	 5.82 
1476	02 50 40.40716 -35 40 33.0595	 6.760	 5.483
1477	23 59 18.69064 +06 51 47.9562	 4.410	 4.036
1478	06 54 07.95237 -24 11 03.1597	 5.60 	 3.87 
1479	18 44 47.3 +37 35 59         	 4.27 	 4.12 
1480	15 35 31.57881 -14 47 22.3278	 4.93 	 3.91 
1481	04 59 01.36250 -16 22 33.6890	 6.071	 5.680
1482	06 01 50.42241 -10 35 52.5565	 4.82 	 4.94 
1483	08 35 28.19832 -07 58 56.2532	 5.69 	 5.72 
1484	21 04 24.30132 -19 51 17.9711	 5.02 	 4.84 
1485	17 19 12.50730 -59 41 40.5989	 7.326	 5.915
1486	08 09 54.7 -49 12 18         	 4.75 	 4.7  
1487	19 42 34.00828 +11 49 35.7023	 5.870	 5.310
1488	14 47 44.80580 -26 05 15.0013	 6.159	 5.242
1489	11 16 41.85007 +49 28 34.4988	 6.985	 5.883
1490	04 28 23.40260 +14 44 27.5150	 6.227	 5.892
1491	05 23 34.6 -69 45 22         	15.46 	 0.4  
1492	13 09 03.27026 -23 07 05.0501	 5.984	 4.944
1493	19 55 55.37806 +58 50 45.4834	 6.51 	 4.96 
1494	09 42 14.41653 -23 54 56.0505	 5.47 	 4.94 
1495	07 16 14.55343 -15 35 08.4900	 5.539	 5.454
1496	00 46 11.75424 -22 31 19.5534	 6.48 	 5.50 
1497	10 49 24.43616 -59 19 25.6567	 5.91 	 5.91 
1498	23 52 37.10541 +10 56 50.3620	 5.470	 5.300
1499	18 55 03.1 -30 28 42         	 4.5  	 3.6  
1500	13 16 53.13417 -31 30 22.3014	 6.063	 5.120
1501	01 45 38.75712 -25 03 09.4022	 5.70 	 5.31 
1502	08 39 57.59794 -53 03 17.0217	 5.05 	 5.19 
1503	09 31 13.31891 -57 02 03.7578	 4.752	 3.179
1504	16 31 22.93300 -34 42 15.7146	 4.06 	 4.23 
1505	05 52 22.29156 +14 10 18.4314	 5.549	 5.595
1506	18 09 33.89271 +03 59 35.8059	 6.055	 5.717
1507	08 44 41.09921 +18 09 15.5034	 5.02 	 3.94 
1508	05 06 40.62967 +51 35 51.8025	 5.280	 4.980
1509	06 47 39.57703 +48 47 22.1222	 6.350	 5.222
1510	14 28 12.138 -02 13 40.63    	 5.522	 4.840
1511	09 15 52.57929 +72 56 46.7750	 6.112	 5.942
1512	07 29 06.71887 +31 47 04.3773	 4.50 	 4.18 
1513	22 54 45.47121 -16 16 19.0392	 6.70 	 5.56 
1514	01 33 50.904 +30 39 35.79    	 6.27 	 5.72 
1515	08 46 22.53719 -13 32 51.7973	 5.22 	 4.32 
1516	10 43 32.29015 -60 33 59.8308	 6.305	 4.579
1517	06 21 46.12968 +53 27 07.8456	 5.752	 5.347
1518	08 53 22.55725 +61 57 44.1630	 6.030	 5.740
1519	19 16 26.78744 +14 32 40.6234	 5.61 	 5.63 
1520	01 08 00.84933 +43 56 31.5301	 5.157	 5.043
1521	20 05 09.49303 +19 59 27.8575	 6.153	 5.096
1522	14 50 52.8 -16 02 30         	     ~	 2.8  
1523	16 45 00.19022 -28 30 34.7584	 6.083	 5.992
1524	17 58 30.14909 +30 11 21.3870	 4.80 	 4.41 
1525	07 57 46.91391 -60 18 11.0482	 6.17 	 5.60 
1526	01 16 11.90011 +71 44 37.8405	 7.78 	 5.86 
1527	04 57 48.64661 +23 56 54.8209	 6.901	 5.815
1528	15 46 44.21774 -34 40 56.8218	 5.491	 5.599
1529	06 33 37.92203 -01 13 12.5524	 4.953	 5.083
1530	07 18 41.0 -24 57 18         	     ~	 4.1  
1531	23 15 37.73921 +70 53 17.0919	 5.800	 5.550
1532	17 18 57.16483 -34 59 23.1416	 6.93 	 5.89 
1533	06 22 38.27579 -69 59 02.5643	 7.102	 5.566
1534	22 02 56.659 +44 38 59.47    	 5.666	 5.715
1535	00 39 55.57190 +21 26 18.5844	 6.567	 5.438
1536	10 29 28.70222 -02 44 20.6862	 5.140	 5.180
1537	12 26 51.69000 -32 49 48.4379	 5.571	 5.565
1538	03 47 29.07655 +24 06 18.4883	 2.78 	 2.87 
1539	06 51 59.98644 +23 36 06.2002	 7.184	 5.688
1540	11 23 21.408 -64 57 16.92    	 5.27 	 5.39 
1541	08 35 52.02741 -50 58 10.7391	 5.660	 5.782
1542	06 40 58.65963 +09 53 44.7229	 4.400	 4.640
1543	19 35 12.98725 -48 05 57.1241	 5.987	 4.891
1544	09 29 12.64216 -20 44 56.8633	 7.283	 5.658
1545	20 46 20.06789 -39 11 57.3403	 5.397	 5.474
1546	05 26 19.26533 -58 54 45.0746	 6.105	 5.132
1547	07 20 54.91576 -26 57 49.8145	 5.817	 5.984
1548	00 49 05.145 +57 48 59.40    	 4.14 	 3.52 
1549	18 32 01.94437 -45 45 26.5636	 4.950	 5.070
1550	21 33 23.51513 -44 50 55.3226	 6.622	 5.577
1551	01 55 51.03925 +23 34 38.3465	 6.951	 5.759
1552	02 50 41.80959 +55 53 43.7876	 5.48 	 3.79 
1553	19 15 32.4 -25 15 23         	 5.7  	 5.70 
1554	18 52 39.64405 -52 06 26.5372	 6.135	 5.188
1555	07 47 56.71834 -12 11 33.7401	 6.051	 5.627
1556	20 46 39.50341 +16 07 27.4403	 5.31 	 4.27 
1557	10 35 49.2 -58 13 48         	 4.84 	 4.7  
1558	16 49 14.218 +45 58 59.93    	 4.907	 4.826
1559	07 44 34.18333 -37 56 34.5041	 5.792	 5.890
1560	03 12 04.52736 -28 59 15.4336	 4.36 	 3.85 
1561	10 08 56.23951 -51 48 40.5387	 4.724	 4.849
1562	05 33 54.28465 +14 18 20.0843	 5.472	 5.588
1563	09 15 17.63952 -58 23 18.1599	 5.897	 5.993
1564	06 40 02.89028 -80 48 48.9399	 5.802	 5.612
1565	19 41 48.95343 +50 31 30.2153	 6.59 	 5.95 
1566	04 22 22.72989 +20 49 17.1033	 7.57 	 5.91 
1567	17 25 54.36439 +16 55 03.2804	 7.60 	 5.98 
1568	15 52 16.55640 +55 49 36.1657	 6.769	 5.809
1569	10 31 02.06037 -73 13 17.3648	 6.662	 4.950
1570	16 36 21.44979 -02 19 28.5195	 6.55 	 5.77 
1571	18 54 44.872 +22 38 42.10    	 5.38 	 4.60 
1572	11 35 46.88530 -63 01 11.4313	 3.10 	 3.14 
1573	14 32 30.93602 +55 23 52.8381	 7.299	 5.737
1574	10 46 46.345 -49 25 11.62    	 6.10 	 5.59 
1575	01 34 37.77884 -15 40 34.8979	 5.681	 5.619
1576	06 05 03.38423 +42 58 53.8846	 6.212	 5.900
1577	18 43 51.59177 +31 55 35.8036	 6.010	 5.687
1578	12 31 09.95961 -57 06 47.5684	 3.23 	 1.64 
1579	01 14 49.17206 -00 58 25.6590	 6.12 	 5.70 
1580	20 38 20.28206 -01 06 18.4311	 5.29 	 4.33 
1581	16 41 41.634 +36 27 40.75    	     ~	 5.8  
1582	03 24 48.79796 +09 01 43.9489	 4.490	 3.600
1583	23 39 55.04078 +09 40 38.2612	 6.191	 5.989
1584	13 08 32.46620 -08 59 03.7903	 6.754	 5.575
1585	10 36 20.51829 -59 33 51.8084	 6.264	 5.090
1586	01 49 35.10316 -10 41 11.0674	 5.00 	 4.68 
1587	13 37 27.62782 +36 17 41.6337	 5.05 	 4.82 
1588	20 17 31.32803 +66 51 13.2720	 6.51 	 5.93 
1589	08 43 12.33009 +12 40 51.1457	 6.040	 5.650
1590	00 36 08.30997 +54 10 06.4141	 4.979	 5.075
1591	02 38 48.99425 +21 57 41.0616	 5.609	 5.454
1592	05 13 17.481 +02 51 40.52    	 5.72 	 4.48 
1593	07 52 10.0 -38 31 48         	 6.64 	 5.8  
1594	12 15 25.56063 +57 01 57.4156	 3.410	 3.320
1595	01 33 25.71256 +58 19 38.4053	 7.194	 5.733
1596	21 50 00.12563 -64 42 45.1275	 6.632	 5.628
1597	16 00 07.46 -38 23 48.7      	 7.8  	 3.6  
1598	12 53 17.74703 +21 14 41.8092	 5.80 	 4.91 
1599	07 27 51.66072 -11 33 24.7075	 6.406	 5.868
1600	01 53 17.34451 +40 43 47.2485	 6.733	 5.405
1601	18 17 37.63505 -36 45 42.0667	 4.67 	 3.11 
1602	03 35 57.66623 -11 11 37.6199	 6.481	 5.589
1603	15 23 22.657 -59 19 14.53    	 4.94 	 4.51 
1604	09 21 29.59085 -25 57 55.5803	 6.33 	 4.72 
1605	14 16 00.86951 -06 00 01.9633	 4.60 	 4.08 
1606	10 55 44.38398 +33 30 24.9446	 6.133	 5.035
1607	14 52 35.25634 -63 48 35.3896	 6.66 	 5.96 
1608	20 29 20.39039 +36 27 17.0220	 6.279	 5.912
1609	12 41 31.04008 -48 57 35.5375	 2.16 	 2.17 
1610	20 00 58.97648 +08 33 27.8541	 7.43 	 5.91 
1611	11 13 14.68547 -44 22 19.9788	 7.455	 5.787
1612	08 44 23.94754 -42 38 57.4007	 4.914	 4.064
1613	16 41 17.465 +31 36 06.97    	 3.522	 2.879
1614	06 56 25.83302 +09 57 23.6674	 5.816	 5.905
1615	08 41 05.32041 -48 55 21.6471	 5.696	 5.878
1616	19 25 29.90139 +03 06 53.2061	 3.68 	 3.36 
1617	13 20 35.81737 -36 42 44.2447	 2.76 	 2.73 
1618	14 16 38.71523 -66 35 16.4176	 5.69 	 5.75 
1619	07 11 41.60499 -20 52 59.0309	 5.799	 5.834
1620	20 00 03.30846 +17 30 59.4373	 7.00 	 5.35 
1621	12 38 18.2692 -60 42 58.478  	 0.000	 0.000
1622	04 38 10.82486 -14 18 14.4600	 4.96 	 3.87 
1623	16 54 54.0 -40 44 00         	     ~	 3.40 
1624	01 20 04.91702 +58 13 53.8043	 5.66 	 4.98 
1625	06 07 34.32588 +14 46 06.5061	 4.250	 4.403
1626	23 02 36.383 +42 45 28.06    	 5.25 	 5.18 
1627	15 57 35.25147 +26 52 40.3635	 5.360	 4.130
1628	01 42 29.76170 +20 16 06.6015	 6.08 	 5.24 
1629	10 37 13.72404 -27 24 45.4849	 6.51 	 4.89 
1630	05 27 08.27225 +30 12 30.9730	 5.868	 5.728
1631	04 52 05.21946 +63 30 19.5156	 7.016	 5.488
1632	20 15 28.32289 +47 42 51.1609	 5.50 	 3.98 
1633	19 52 07.16659 +47 55 54.4611	 5.723	 5.893
1634	19 50 14.05842 -47 33 26.6033	 7.619	 5.935
1635	20 37 49.11939 +11 22 39.6356	 5.479	 5.428
1636	06 49 51.31414 -53 37 20.8182	 5.312	 4.418
1637	22 52 31.53513 -32 52 31.8059	 4.464	 4.501
1638	21 40 05.45648 -16 39 44.3072	 3.98 	 3.67 
1639	21 55 11.394 -61 53 11.79    	 6.37 	 5.96 
1640	13 23 55.543 +54 55 31.30    	 2.29 	 2.23 
1641	14 43 03.62282 -05 39 29.5327	 4.26 	 3.88 
1642	05 19 23.68509 -27 22 07.9814	 5.950	 5.973
1643	16 36 13.72001 +52 55 27.9100	 5.6  	 5.5  
1644	17 53 42.0 -34 45 00         	     ~	 4.89 
1645	11 55 40.13120 -28 28 37.5699	 7.451	 5.921
1646	14 28 37.81317 +49 50 41.4583	 6.44 	 5.59 
1647	15 11 15.97999 -55 20 45.7197	 6.55 	 5.43 
1648	08 52 34.62123 +32 28 26.9664	 5.877	 5.669
1649	04 10 22.52079 -06 55 25.8691	 6.367	 5.449
1650	13 23 56.330 +54 55 18.56    	 4.05 	 3.88 
1651	17 30 23.79699 -01 03 46.4882	 6.03 	 5.31 
1652	07 35 39.72237 -52 32 01.8045	 6.357	 4.938
1653	03 57 08.289 +61 06 31.98    	 6.67 	 5.05 
1654	11 51 51.22590 -65 12 21.2653	 4.803	 4.929
1655	10 32 48.67168 +09 18 23.7094	 3.720	 3.870
1656	04 17 59.27111 -80 12 50.5119	 6.499	 5.694
1657	06 46 14.15013 +79 33 53.3184	 5.95 	 5.45 
1658	12 25 03.20824 +56 46 40.1769	 7.43 	 5.81 
1659	06 15 08.40268 -20 16 19.8680	 7.206	 5.882
1660	18 21 18.60056 -02 53 55.7766	 4.19 	 3.25 
1661	12 12 09.28995 +20 32 31.4293	 6.50 	 5.55 
1662	11 49 41.71517 +34 55 54.3292	 6.165	 5.740
1663	18 07 01.53971 +30 33 43.6896	 5.59 	 5.07 
1664	22 03 19.03215 +11 23 11.5765	 5.774	 5.824
1665	13 32 58.07215 -10 09 54.0091	 6.17 	 5.21 
1666	19 34 19.79003 +51 14 11.8310	 6.21 	 5.70 
1667	02 56 37.42306 -03 42 44.3505	 5.250	 5.160
1668	03 33 35.03352 +39 53 58.1256	 5.926	 5.796
1669	22 40 52.68164 +14 32 56.9765	 6.43 	 5.71 
1670	13 13 23.35287 -50 41 59.3747	 5.896	 5.908
1671	03 49 27.24528 -36 12 00.9041	 5.12 	 4.17 
1672	15 08 35.56370 +25 06 31.0833	 7.058	 5.814
1673	07 47 30.32300 +33 24 56.5034	 6.74 	 5.14 
1674	17 24 18.79777 -60 40 25.6708	 5.690	 5.757
1675	23 17 25.77222 -58 14 08.6287	 4.37 	 3.98 
1676	15 34 26.51504 -09 11 00.2948	 5.08 	 5.17 
1677	15 07 18.06607 +24 52 09.1012	 5.36 	 4.93 
1678	10 24 23.70597 -74 01 53.8036	 4.36 	 4.01 
1679	08 11 59.96785 -46 38 39.6666	 6.35 	 5.76 
1680	11 41 03.01636 +34 12 05.8843	 6.08 	 5.34 
1681	07 03 15.083 -59 10 41.13    	 5.716	 5.848
1682	03 28 20.70004 +33 48 27.2070	 5.770	 5.730
1683	03 53 33.31846 -46 53 37.2498	 7.175	 5.927
1684	18 23 54.60641 +58 48 02.6446	 5.099	 5.034
1685	15 55 32.345 -60 10 39.53    	 6.195	 5.868
1686	20 16 47.08593 +24 40 15.9624	 6.235	 5.306
1687	14 13 29.00737 +51 47 23.8856	 4.74 	 4.51 
1688	03 16 12.20309 +50 56 15.5979	 6.18 	 5.03 
1689	07 02 17.49398 +15 20 09.6366	 6.900	 5.750
1690	17 04 49.35227 -34 07 22.5483	 5.13 	 4.87 
1691	20 51 38.50881 -62 25 45.5812	 5.82 	 5.64 
1692	20 33 54.18702 +35 15 03.0659	 6.181	 4.663
1693	22 36 35.44073 -31 39 49.6401	 6.913	 5.821
1694	15 34 48.14762 +10 32 19.9248	 4.05 	 3.79 
1695	01 41 39.23661 +30 02 49.6296	 6.989	 5.969
1696	17 55 11.15363 +72 00 18.4602	 5.750	 5.430
1697	22 25 10.60413 -70 25 53.8429	 6.137	 5.781
1698	15 23 10.50377 -60 39 25.8087	 6.092	 5.658
1699	18 42 37.95310 +55 32 22.0434	 4.950	 5.019
1700	10 19 58.35056 +19 50 29.3468	 3.79 	 2.37 
1701	23 01 31.70943 -04 42 41.2593	 6.913	 5.943
1702	18 49 52.91721 +32 33 03.8153	 5.327	 5.233
1703	04 09 09.96680 +19 36 33.1745	 6.596	 5.510
1704	07 42 03.21819 +14 12 30.6097	 7.20 	 5.56 
1705	07 06 11.59217 +34 28 26.2862	 6.444	 5.557
1706	22 35 52.10770 +39 37 41.2823	 5.52 	 5.67 
1707	00 58 43.86730 -11 22 47.9081	 6.562	 5.621
1708	13 41 36.77653 -08 42 10.7441	 6.64 	 5.01 
1709	15 43 59.29973 +32 30 56.9047	 6.652	 5.578
1710	17 57 45.88571 +29 14 52.3675	 4.64 	 3.70 
1711	02 44 49.69800 +67 49 28.6664	 6.070	 5.950
1712	01 24 01.40528 -08 10 59.7212	 4.65 	 3.59 
1713	03 36 47.296 +00 35 15.93    	 6.78 	 5.90 
1714	13 32 35.89792 -28 41 33.9630	 5.73 	 5.69 
1715	04 04 21.67333 +24 06 21.5720	 6.297	 5.516
1716	01 57 10.08254 -47 23 06.9845	 5.682	 4.841
1717	04 33 30.67952 +72 31 42.9748	 6.210	 5.939
